place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1509036672,1114064500,녹,돼지고기구이,서울 중구 다산로21길 11 1층,"월 11:30 - 23:00, 22:00 라스트오더 화 11:30 - 23:00, 22:00 라스트오더 수 11:30 - 23:00, 22:00 라스트오더 목 11:30 - 23:00, 22:00 라스트오더 금 11:30 - 23:00, 22:00 라스트오더 토 14:00 - 23:00, 22:00 라스트오더 일 14:00 - 23:00, 22:00 라스트오더","예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분",N/A,238,348,맛있는 반찬과 깔끔한 인테리어의 조화,2025-04-10 16:41:22
1134592891,1114064500,주전자 꼬들목살,"육류,고기요리",서울 중구 다산로 114-7 1층 주전자 꼬들목살,월 11:00 - 23:00 화 11:00 - 23:00 수 11:00 - 23:00 목 11:00 - 23:00 금 11:00 - 23:00 토 11:00 - 23:00 일 정기휴무 (매주 일요일),"단체 이용 가능, 포장, 배달, 남/녀 화장실 구분, 방문접수/출장, 무선 인터넷, 예약",N/A,829,166,감칠맛 고기와 다양한 맛있는 반찬의 향연,2025-04-10 16:41:23
37869877,1114064500,금돼지식당,돼지고기구이,서울 중구 다산로 149,"월 11:30 - 23:00, 22:15 라스트오더 화 11:30 - 23:00, 22:15 라스트오더 수 11:30 - 23:00, 22:15 라스트오더 목 11:30 - 23:00, 22:15 라스트오더 금 11:30 - 23:00, 22:15 라스트오더 토 11:30 - 23:00, 22:15 라스트오더 일 11:30 - 23:00, 22:15 라스트오더",N/A,4.4,4566,5873,빕구르망 - 합리적인 가격에 훌륭한 음식을 선사하는 친근한 분위기의 레스토랑미쉐린 가이드 서울 2025,2025-04-10 16:41:23
1029283004,1114064500,태태삼겹 신당 2호점,"육류,고기요리",서울 중구 퇴계로 373-3 2층,월 15:30 - 23:00 화 15:30 - 23:00 수 15:30 - 23:00 목 15:30 - 23:00 금 15:30 - 23:00 토 13:00 - 23:00 일 13:00 - 23:00,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 간편결제",N/A,497,566,다양한 반찬과 맛있는 고기의 조화,2025-04-10 16:41:56
36073217,1114064500,Projec D,피자,서울 중구 퇴계로 343-1 동양빌딩,"월 17:00 - 00:30, 00:00 라스트오더 화 17:00 - 00:30, 00:00 라스트오더 수 17:00 - 00:30, 00:00 라스트오더 목 17:00 - 00:30, 00:00 라스트오더 금 17:00 - 01:00, 00:30 라스트오더 토 12:00 - 02:00, 01:30 라스트오더 일 12:00 - 24:00, 23:30 라스트오더",주차,4.4,1224,1594,아름다운 뷰와 좋은 분위기 속 여유,2025-04-10 16:42:01
1414693656,1114064500,팔팔너구리해장 신당본점,한식,서울 중구 퇴계로 421 1층 2호,"월 11:00 - 23:00, 15:00 - 17:00 브레이크타임, 22:00 라스트오더 화 11:00 - 23:00, 15:00 - 17:00 브레이크타임, 22:00 라스트오더 수 11:00 - 23:00, 15:00 - 17:00 브레이크타임, 22:00 라스트오더 목 11:00 - 23:00, 15:00 - 17:00 브레이크타임, 22:00 라스트오더 금 11:00 - 23:00, 15:00 - 17:00 브레이크타임, 22:00 라스트오더 토 11:00 - 23:00, 22:00 라스트오더 일 11:00 - 23:00, 22:00 라스트오더","단체 이용 가능, 예약, 무선 인터넷, 유아의자, 주차",N/A,889,235,맛있는 음식과 좋은 분위기의 만남,2025-04-10 16:42:01
13578191,1114064500,평양면옥,냉면,서울 중구 장충단로 207,"월 정기휴무 (매주 월요일) 화 11:00 - 21:30, 21:00 라스트오더 수 11:00 - 21:30, 21:00 라스트오더 목 11:00 - 21:30, 21:00 라스트오더 금 11:00 - 21:30, 21:00 라스트오더 토 11:00 - 21:30, 21:00 라스트오더 일 11:00 - 21:30, 21:00 라스트오더","단체 이용 가능, 포장, 남/녀 화장실 구분, 유아의자, 주차, 발렛파킹",4.19,4526,3078,미쉐린 가이드 서울 2025,2025-04-10 16:42:01
1657246999,1114064500,직화장인 신당본점,"육류,고기요리",서울 중구 난계로11길 5 1층,"월 12:00 - 22:00, 14:30 - 16:00 브레이크타임, 21:30 라스트오더 화 12:00 - 22:00, 14:30 - 16:00 브레이크타임, 21:30 라스트오더 수 12:00 - 22:00, 14:30 - 16:00 브레이크타임, 21:30 라스트오더 목 12:00 - 22:00, 14:30 - 16:00 브레이크타임, 21:30 라스트오더 금 12:00 - 22:00, 14:30 - 16:00 브레이크타임, 21:30 라스트오더 토 12:00 - 22:00, 21:30 라스트오더 일 12:00 - 22:00, 21:30 라스트오더","단체 이용 가능, 예약, 무선 인터넷",N/A,1052,1078,맛있는 고기와 풍성한 반찬의 조화,2025-04-10 16:42:34
1347961644,1114064500,고사리 익스프레스 신당,한식,서울 중구 퇴계로85길 12-10 1층,"월 정기휴무 (매주 월요일) 화 12:00 - 22:00, 15:30 - 17:00 브레이크타임, 20:50 라스트오더 수 12:00 - 22:00, 15:30 - 17:00 브레이크타임, 20:50 라스트오더 목 12:00 - 22:00, 15:30 - 17:00 브레이크타임, 20:50 라스트오더 금 12:00 - 22:00, 15:30 - 17:00 브레이크타임, 20:50 라스트오더 토 12:00 - 22:00, 15:30 - 17:00 브레이크타임, 20:50 라스트오더 일 12:00 - 22:00, 15:30 - 17:00 브레이크타임, 20:50 라스트오더","무선 인터넷, 간편결제, 주차",N/A,133,236,신선한 재료로 만든 다양한 맛의 향연,2025-04-10 16:42:40
13005867,1114064500,은성보쌈,"족발,보쌈",서울 성동구 독서당로 297-6,월 11:30 - 21:40 화 11:30 - 21:40 수 11:30 - 21:40 목 11:30 - 21:40 금 11:30 - 21:40 토 11:30 - 21:40 일 11:30 - 21:40,"포장, 무선 인터넷",4.22,900,534,맛있는 보쌈과 푸짐한 양의 즐거움,2025-04-10 16:43:12
