place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1068915634,1153072000,상록회관연탄구이 개봉역점,"육류,고기요리",서울 구로구 경인로 331 007호,"월 15:00 - 24:00, 23:00 라스트오더 화 15:00 - 24:00, 23:00 라스트오더 수 15:00 - 24:00, 23:00 라스트오더 목 15:00 - 24:00, 23:00 라스트오더 금 15:00 - 24:00, 23:00 라스트오더 토 13:00 - 23:00, 22:00 라스트오더 일 13:00 - 23:00, 22:00 라스트오더","단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 주차",N/A,637,356,품질 좋은 고기와 다양한 메뉴의 조화,2025-04-10 15:17:52
1943951032,1153072000,백소정 동양미래대점,일식당,"서울 구로구 경인로47길 26 2층, 백소정 동양미래대점","월 11:00 - 21:30, 20:00 라스트오더 화 11:00 - 21:30, 20:00 라스트오더 수 11:00 - 21:30, 20:00 라스트오더 목 11:00 - 21:30, 20:00 라스트오더 금 11:00 - 21:30, 20:00 라스트오더 토 11:00 - 21:30, 20:00 라스트오더 일 11:00 - 21:30, 20:00 라스트오더","무선 인터넷, 포장, 배달, 남/녀 화장실 구분, 단체 이용 가능, 유아의자",N/A,3318,487,N/A,2025-04-10 15:17:51
1446326166,1153072000,쿠우쿠우 골드 구로점,"일식,초밥뷔페",서울 구로구 중앙로1길 36 3동 7층,"월 11:00 - 22:00, 21:00 라스트오더 화 11:00 - 22:00, 21:00 라스트오더 수 11:00 - 22:00, 21:00 라스트오더 목 11:00 - 22:00, 21:00 라스트오더 금 11:00 - 22:00, 21:00 라스트오더 토 11:00 - 22:00, 21:00 라스트오더 일 11:00 - 22:00, 21:00 라스트오더","단체 이용 가능, 유아의자, 남/녀 화장실 구분, 대기공간, 유아시설 (놀이방), 주차",N/A,694,454,N/A,2025-04-10 15:17:52
1768983769,1153072000,육미제당 고척점,"육류,고기요리",서울 구로구 경인로 373 문화골든타워 1층 1호,"매일 11:00 - 23:00, 21:30 라스트오더","단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 주차",N/A,122,36,N/A,2025-04-10 15:17:52
1130194470,1153072000,오토김밥 고척점,분식,서울 구로구 경인로47길 14 1층,"월 10:00 - 21:00, 20:50 라스트오더 화 10:00 - 21:00, 20:50 라스트오더 수 10:00 - 21:00, 20:50 라스트오더 목 10:00 - 21:00, 20:50 라스트오더 금 10:00 - 21:00, 20:50 라스트오더 토 09:00 - 21:00, 20:50 라스트오더 일 09:00 - 21:00, 20:50 라스트오더","포장, 배달, 무선 인터넷, 예약, 대기공간, 반려동물 동반, 간편결제",N/A,233,67,N/A,2025-04-10 15:18:31
37411109,1153072000,맥도날드 고척DT점,햄버거,서울 구로구 경인로 393,월 07:00 - 02:00 화 07:00 - 02:00 수 07:00 - 02:00 목 07:00 - 02:00 금 07:00 - 02:00 토 07:00 - 02:00 일 07:00 - 02:00,드라이브스루,4.42,11991,166,N/A,2025-04-10 15:18:35
468784134,1153072000,고척돈까스,돈가스,서울 구로구 경인로47길 72,"월 08:30 - 20:30, 15:00 - 16:00 브레이크타임 화 08:30 - 20:30, 15:00 - 16:00 브레이크타임 수 08:30 - 20:30, 15:00 - 16:00 브레이크타임 목 08:30 - 20:30, 15:00 - 16:00 브레이크타임 금 08:30 - 20:30, 15:00 - 16:00 브레이크타임 토 08:30 - 20:30, 15:00 - 16:00 브레이크타임 일 정기휴무 (매주 일요일)",N/A,4.38,1348,94,맛있는 돈까스와 소스의 환상 조합,2025-04-10 15:19:08
1488493615,1153072000,아뜰리에콩포트 구로고척점,양식,서울 구로구 중앙로 77 1층 일부,"월 10:00 - 20:00, 19:00 라스트오더 화 10:00 - 20:00, 19:00 라스트오더 수 10:00 - 20:00, 19:00 라스트오더 목 10:00 - 20:00, 19:00 라스트오더 금 10:00 - 20:00, 19:00 라스트오더 토 10:00 - 20:00, 19:00 라스트오더 일 10:00 - 20:00, 19:00 라스트오더","무선 인터넷, 남/녀 화장실 구분, 예약, 주차",N/A,228,162,아늑한 실내 분위기와 맛있는 음식의 조화,2025-04-10 15:19:12
1100909468,1153072000,청이,중식당,서울 구로구 경인로47길 50 2층,"월 정기휴무 (매주 월요일) 화 10:30 - 21:00, 15:00 - 16:00 브레이크타임, 20:05 라스트오더 수 10:30 - 21:00, 15:00 - 16:00 브레이크타임, 20:05 라스트오더 목 10:30 - 21:00, 15:00 - 16:00 브레이크타임, 20:05 라스트오더 금 10:30 - 21:00, 15:00 - 16:00 브레이크타임, 20:05 라스트오더 토 10:30 - 21:00, 20:05 라스트오더 일 10:30 - 21:00, 20:05 라스트오더","포장, 예약, 무선 인터넷, 배달, 단체 이용 가능",N/A,630,577,신선한 재료로 만든 맛있는 짬뽕소스,2025-04-10 15:18:30
1301994696,1153072000,아웃백스테이크하우스 고척아이파크몰점,패밀리레스토랑,서울 구로구 경인로43길 49 D동 2층,"월 11:00 - 22:00, 21:00 라스트오더 화 11:00 - 22:00, 21:00 라스트오더 수 11:00 - 22:00, 21:00 라스트오더 목 11:00 - 22:00, 21:00 라스트오더 금 11:00 - 22:00, 21:00 라스트오더 토 10:30 - 22:00, 21:00 라스트오더 일 10:30 - 22:00, 21:00 라스트오더","포장, 예약, 남/녀 화장실 구분, 무선 인터넷, 주차, 단체 이용 가능, 배달",N/A,1581,333,식약처 인증 위생등급 매우우수 음식점,2025-04-10 15:19:44
20694422,1153072000,지지고 동양미래대점,"도시락,컵밥",서울 구로구 경인로47길 18,"월 11:00 - 20:00, 19:50 라스트오더 화 11:00 - 20:00, 19:50 라스트오더 수 11:00 - 20:00, 19:50 라스트오더 목 11:00 - 20:00, 19:50 라스트오더 금 11:00 - 20:00, 19:50 라스트오더 토 13:00 - 17:00, 16:50 라스트오더 일 12:00 - 14:00, 13:50 라스트오더",포장,4.47,321,43,N/A,2025-04-10 15:19:49
