place_id,nickname,content,date,situations,keywords,review_count,visit_count
36771856,kj****,동네맛집👍🏻 매번 납작우동실패하다 오늘 오픈런해서 성공했어요!! 납작우동 말고도 인생우동입니다❤️,2025-04-11,"점심에 방문, 예약 없이 이용, 대기 시간 10분 이내, 데이트, 연인・배우자",음식이 맛있어요,17,1
36771856,크림회색80,맛있어요친절하고납작우동 식감 굿~,2025-04-10,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,16,1
36771856,무임승차,아주맛있어요.굿,2025-04-10,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,3302,5
36771856,asd****,목동에 있는 우동집중에 제일 맛있어요! 평일에는 웨이팅이 별로 없어서 좋네용 ㅎㅎ,2025-04-08,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",주차하기 편해요,52,1
36771856,바우62,맛잇어요~^^,2025-04-08,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 지인・동료",혼밥하기 좋아요,32,1
36771856,sor****,항상 가족과 방문하는 곳입니다. 직장동료들과 함께 와봤는데 넘 좋아하시네요 매번 맛있는 음식과 친절함에 감사드립니다^^,2025-04-08,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 일상, 지인・동료",음식이 맛있어요,5,1
36771856,sj0612,3가지 음식 너무 다 맛있어요! 특히 면발이 아주 쫄깃하더라고요ㅎㅎ직원분들도 친절하십니다~!아 오픈런 했더니 줄은 안 섰습니다!,2025-04-07,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 회식, 지인・동료",음식이 맛있어요,58,1
36771856,글로스터,우동 맛집입니다. 붓카게 우동 쫄깃하고 세트 메뉴 구성도 좋아요.,2025-04-07,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상",음식이 맛있어요,1511,6
36771856,호로롤롤로,역대급 우동집... 🍜진짜 넘 맛있어요😭😭😭,2025-04-07,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 혼자",음식이 맛있어요,29,1
36771856,쑥쑥님1,아이가 가장 좋아하는 음식점이에요! 맛있고 서비스도 좋고 항상 감사합니다.^^,2025-04-07,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구, 아이",음식이 맛있어요,106,2
36771856,하마응,"히노야마에서 정말 맛있는 한 끼를 즐기고 왔습니다, 정말 만족스러웠습니다! 😊",2025-04-06,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",재료가 신선해요,20,2
36771856,김도77,국물이 정말 끝내줍니다. 향긋한 유자향이 나는 듯하기도 하고요. 시중 시판 육수가 아니라 직접 만들어 맛있다는 말로 부족한 새로움을 느낄 수 있어요. 모든 메뉴 다 먹어보겠습니다.,2025-04-04,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 혼자",음식이 맛있어요,16,1
36771856,융기융1107,서울우동맛집 히노야마😄😄유튜브에서도 많이 보고 와보자와보자 하다가 드디어 와봐여 ㅎㅎㅎㅎ😄😄 면발이 사기에요!! 너무맛있고돈가스도 넘넘 바삭바삭해여 ㅎㅎ기대이상으로 만족하고갑니다🧡🧡,2025-04-04,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 친목, 연인・배우자",음식이 맛있어요,317,1
36771856,you****,맛있고 친절합니다,2025-04-04,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 연인・배우자",음식이 맛있어요,5,1
36771856,montblanc66,아주 쫄깃쫄깃 맛있습니다,2025-03-31,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,9,1
36771856,현서니44,항상 맛있는 곳입니다.,2025-03-31,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 연인・배우자",음식이 맛있어요,17,1
