place_id,nickname,content,date,situations,keywords,review_count,visit_count
1723949279,chu****,생일이어서 친구들이랑 방문했는데 가랜드는 요청사항에 적어서 미리 준비해줬어요!💖🫶음식도 엄청 맛있었고 너무 맘에 들었습니당! 직원분들께서 엄청 친절하셔서 즐겁게 친구들이랑 시간 보냈습니다☺️💖,2025-04-09,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 기념일, 친구",사진이 잘 나와요,7,1
1723949279,ymz****,음식도  맛있고 독특한 분위기가 너무 좋아요 만족해요,2025-04-08,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,408,1
1723949279,보름달4084,"지인들과 모임으로 이용했습니다.음식은 인당 1개씩 주문해야하고,시그니처메뉴인 황제갈비프로방스,삼합,오므라이스,뇨끼,토마토스파게티 주문했습니다. 다 맛있었구요.지인이 생일이 있어 케이크를 준비해왔는데 축하는 가능하지만 외부 케이크를 먹을 순 없었습니다. 대신 후식으로 리코타치즈 눈사람 주시는데 저렇게 초켜서 주셨고,미역국도 한그릇 내주셨는데 미역국마저 맛있었습니다. 분위기도 좋고 음식도 맛있어서 만족스러운 식사였습니다",2025-04-04,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,22,1
1723949279,pe****,맛있는 음식 덕분에 행복하고 즐거운 저녁시간 보냈네요^^,2025-04-04,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",비싼 만큼 가치있어요,1,1
1723949279,ivyhope,"처음 갔던 동생들이랑 같이갔는데 동생들도 모두 만족했어요!!!!! ㅎㅎㅎㅎㅎㅎㅎ 맛있었고분위기도 좋고요~!!삼합은 언제나 맛있었고!!뇨끼는 꼭 호밀빵추가주문해서 찍어먹음맛있고??김치볶음밥! 완전,, 세가지메뉴가 아주 찰떡이었어요!!! 서비스로 주신 맛난 들깨소스&동그란튀김도 아주잘먹었습니다!!감사합니다!!!!!",2025-04-02,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,107,6
1723949279,spica37,음식도 맛있고 무엇보다 꽃이 생화라 좋네요~^^,2025-04-02,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 혼자",음식이 맛있어요,559,1
1723949279,꽁7322,근처사시는 엄마 모시구 점심먹는데 너무 맛있게 드셔서 좋았답니다 😍,2025-04-02,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 일상, 부모님",인테리어가 멋져요,63,1
1723949279,Janis315,여기는 루프탑이 예쁜데 언니들이… 눈부시고 피부상한다고 ㅎㅎㅎㅎㅎ 실내자리로 가자하셔서 창가자리에 앉았어요. 가을이면 은행나무 배경이 정말 멋잇는곳이라고 얘기했더니 가을에 또 오자고 하시더라구요.계절메뉴인 봄나물 아란치니도 정말 별미였구요! 오늘도 정말 싹 비우고 왔습니다.친절하시고 맛도있고!!! 먹고 한양도성 산책겸 스윽 올라가보세요. 봄꽃들이 막 피고 있어요! 🌸🌼🌺,2025-03-31,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 친구",인테리어가 멋져요,213,2
1723949279,lucyii,,2025-03-29,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,308,1
1723949279,Good292,"음식은 모두 독특하고 맛이 있었습니다. 단 주차가 너무 불편하고, 안내해주시는 분이 좀 덜 친절한것. 그리고 물 가져달라는 말도 여러번해야하고, 안내서빙은 별로였어요. 그외 음식과 분위기는 참 좋습니다.",2025-03-28,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",컨셉이 독특해요,16,1
