place_id,nickname,content,date,situations,keywords,review_count,visit_count
12824824,2makne,쭈꾸미가 입에서 녹아요. 진짜 맛집 인정..... 5시까지 브레이크타임이라 맞춰서 왔는데 바로 만석.. 다음에도 오픈런해야되겠어요,2025-04-06,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,881,1
12824824,yyj6949,여기 맛집 맞네요~또 먹고싶다!!!,2025-04-05,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 친구",음식이 맛있어요,259,1
12824824,dbflWkd,친절해요 😀 😀,2025-04-01,저녁에 방문,음식이 맛있어요,715,2
12824824,당산의정령,부드럽고 실한 쭈꾸미를 숯불에 구워먹어요. 세상에. 너무 너무 너무 맛있음... 마늘쭈꾸미 파스타 천재신가.. 볶음밥 진짜 개맛도리ㅠㅠㅠㅠ 안먹으면 바보.,2025-03-24,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,1574,1
12824824,솔솔이야,마늘쭈꾸미 안먹어본 맛이에요마늘을 좋아해서 맛있게 먹었습니다매장이 작아서 대기는좀 있는 편이구요파스타가 참 매력있네요잘먹고갑니다,2025-03-23,"저녁에 방문, 예약 후 이용, 대기 시간 30분 이상, 일상, 지인・동료",음식이 맛있어요,3022,1
12824824,타고난오렌지군60,대기가 많아 오래 기다렸지만 친절한 대응과 사장님 서비스에기분이 좋았어요 쭈꾸미가 살아있어요!잘 먹었습니다,2025-03-22,"저녁에 방문, 예약 없이 이용, 대기 시간 1시간 이상, 일상, 연인・배우자, 아이",단체모임 하기 좋아요,503,1
12824824,shj4251,쭈꾸미 먹고싶을때 자주 오는쭈꾸미마을~오늘은 매번 먹던 메뉴 말고통쭈꾸미를 먹었는데 직원분이 친절하게 쭈꾸미 다 구워주시고 잘라주시고해서편하고 즐겁게 식사했네요.같이 나오는 참나물이랑 백김치도넘 좋아요~,2025-03-19,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,82,1
12824824,ler****,대기 시간 길었지만..매우 맛났습니다.특히 통 주꾸미는  재료 신선하고다른 곳에서 먹기힘든 별미였습니다~~재방문 강추,2025-03-14,"저녁에 방문, 예약 없이 이용, 대기 시간 30분 이상, 친목, 지인・동료",음식이 맛있어요,26,1
12824824,oh****,"다른 사람의 리뷰를 보고 와이프와 저녁식사를 하러 갔으나 2인분 3만원 주고 먹기엔 쭈꾸미 양도 그렇고밑반찬,맛등 실망스러워  또 오고싶단 생각이 안듦",2025-03-13,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 연인・배우자",,1,1
12824824,민티아,미미!,2025-03-13,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,1392,1
12824824,eso****,좋아요,2025-02-28,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 친구",음식이 맛있어요,1684,1
12824824,tnftoa34,"오래된 동네 맛집인데…어쩌다보니 20여년 만에 방문했네요. 쭈삼불고기 먹고 나중에 볶음밥까지 먹었는데, 매콤달콤한게 입맛에 짝 달라붙는 느낌이에요. 함께 나온 된장찌개도 기가 막히네요. 양도 넉넉히 주시구요.",2025-02-28,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 연인・배우자",음식이 맛있어요,511,1
