place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1362663814,1150060400,쇼와초밥,"초밥,롤",서울 강서구 양천로47가길 43 1층 102호,"월 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 20:30 라스트오더 화 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 20:30 라스트오더 수 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 20:30 라스트오더 목 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 20:30 라스트오더 금 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 20:30 라스트오더 토 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 20:30 라스트오더 일 정기휴무 (매주 일요일)","포장, 배달, 무선 인터넷",N/A,238,159,맛있는 음식과 깔끔한 매장의 조화,2025-04-11 03:21:29
1406520727,1150060400,화로상회 가양점,고기뷔페,서울 강서구 양천로57길 9-13 1층 화로상회,"월 11:30 - 22:30, 22:00 라스트오더 화 11:30 - 22:30, 22:00 라스트오더 수 11:30 - 22:30, 22:00 라스트오더 목 11:30 - 22:30, 22:00 라스트오더 금 11:30 - 22:30, 22:00 라스트오더 토 11:30 - 22:30, 22:00 라스트오더 일 11:30 - 22:30, 22:00 라스트오더","무선 인터넷, 남/녀 화장실 구분, 예약",4.5,1216,602,N/A,2025-04-11 03:21:28
1466367030,1150060400,카메야라멘 본점,일본식라면,서울 강서구 강서로 489-4 2층,"월 11:00 - 21:00, 20:30 라스트오더 화 11:00 - 21:00, 20:30 라스트오더 수 11:00 - 21:00, 20:30 라스트오더 목 11:00 - 21:00, 20:30 라스트오더 금 11:00 - 21:00, 20:30 라스트오더 토 11:00 - 21:00, 20:30 라스트오더 일 11:00 - 21:00, 20:30 라스트오더","단체 이용 가능, 무선 인터넷, 배달, 포장, 대기공간, 예약, 유아의자, 간편결제",4.49,1114,495,맛있는 돈코츠와 진한 국물의 조화,2025-04-11 03:21:28
13102998,1150060400,이조면옥,냉면,서울 강서구 양천로 353,매일 11:00 - 20:50,주차,4.26,4940,772,맛있는 냉면과 갈비탕의 환상 조합,2025-04-11 03:21:29
37605539,1150060400,쌀국수마을420 가양역점,베트남음식,서울 강서구 양천로 431 홈플러스 가양점,"월 11:00 - 21:00, 20:00 라스트오더 화 11:00 - 21:00, 20:00 라스트오더 수 11:00 - 21:00, 20:00 라스트오더 목 11:00 - 21:00, 20:00 라스트오더 금 11:00 - 21:00, 20:00 라스트오더 토 11:00 - 21:00, 20:00 라스트오더","남/녀 화장실 구분, 포장, 주차",4.12,529,47,넓고 편안한 매장에서 즐기는 맛있는 음식,2025-04-11 03:22:09
33118619,1150060400,양천골 용대리 황태세상 본점,해장국,서울 강서구 양천로49길 20,"월 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더 화 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더 수 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더 목 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더 금 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더 토 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더 일 06:00 - 21:00, 15:00 - 16:30 브레이크타임, 20:30 라스트오더","단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 배달, 예약, 주차",4.26,1875,174,영양 만점 메뉴와 맛있는 황태요리의 조화,2025-04-11 03:22:08
13489578,1150060400,다래정연탄불생고기 향교점,"육류,고기요리",서울 강서구 강서로74길 17 1층 다래정연탄불생고기향교점,"월 15:00 - 01:00, 00:30 라스트오더 화 15:00 - 01:00, 00:30 라스트오더 수 15:00 - 01:00, 00:30 라스트오더 목 15:00 - 01:00, 00:30 라스트오더 금 15:00 - 01:00, 00:30 라스트오더 토 15:00 - 01:00, 00:30 라스트오더 일 13:00 - 24:00, 23:30 라스트오더","예약, 남/녀 화장실 구분, 단체 이용 가능, 무선 인터넷, 유아의자, 주차, 발렛파킹",4.45,489,195,맛있는 연탄 숫 불고기와 센스 있는 메뉴,2025-04-11 03:22:09
37351413,1150060400,고향막창구이,"곱창,막창,양",서울 강서구 양천로57길 9-14,월 16:00 - 24:00 화 16:00 - 24:00 수 16:00 - 24:00 목 16:00 - 24:00 금 16:00 - 24:00 토 16:00 - 24:00 일 정기휴무 (매주 일요일),포장,4.45,295,191,싱싱한 막창과 맛있는 음식의 조화,2025-04-11 03:22:10
34678345,1150060400,짬뽕만리,중식당,서울 강서구 양천로 401 B동 205호,"월 11:00 - 21:00, 15:00 - 17:30 브레이크타임, 20:30 라스트오더 화 11:00 - 21:00, 15:00 - 17:30 브레이크타임, 20:30 라스트오더 수 11:00 - 21:00, 15:00 - 17:30 브레이크타임, 20:30 라스트오더 목 11:00 - 21:00, 15:00 - 17:30 브레이크타임, 20:30 라스트오더 금 11:00 - 21:00, 15:00 - 17:30 브레이크타임, 20:30 라스트오더 토 정기휴무 (매주 토요일) 일 12:00 - 21:00, 15:00 - 17:30 브레이크타임, 20:30 라스트오더","단체 이용 가능, 포장, 남/녀 화장실 구분, 유아의자, 예약, 주차",N/A,442,162,불향 나는 짬뽕과 짜파구리의 풍미,2025-04-11 03:22:48
32839497,1150060400,담소소사골순대육개장 가양점,"순대,순댓국",서울 강서구 양천로 401,월 10:30 - 24:00 화 00:00 - 24:00 수 00:00 - 24:00 목 00:00 - 24:00 금 00:00 - 24:00 토 00:00 - 24:00 일 00:00 - 22:40,N/A,N/A,1019,87,N/A,2025-04-11 03:22:48
