place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1680634748,1150052000,추돈가 발산본점,돼지고기구이,서울 강서구 강서로54길 11 1층 추돈가 발산본점,"월 11:30 - 22:30, 22:00 라스트오더 화 11:30 - 22:30, 22:00 라스트오더 수 11:30 - 22:30, 22:00 라스트오더 목 11:30 - 22:30, 22:00 라스트오더 금 11:30 - 22:30, 22:00 라스트오더 토 11:30 - 22:30, 22:00 라스트오더 일 17:00 - 21:30, 21:00 라스트오더",주차,4.89,1866,1241,품질 좋은 고기와 맛있는 반찬의 조화,2025-04-11 01:08:20
1235832674,1150052000,옥소반 가양점,샤브샤브,"서울 강서구 양천로 532 2층 208호, 209호, 210호","월 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 화 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 수 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 목 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 금 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 토 11:00 - 22:00, 21:00 라스트오더 일 11:00 - 22:00, 21:00 라스트오더",주차,N/A,621,352,N/A,2025-04-11 01:08:20
1075306392,1150052000,만배아리랑보쌈 등촌점,"족발,보쌈",서울 강서구 등촌로51길 17 1층,월 11:00 - 22:00 화 11:00 - 22:00 수 11:00 - 22:00 목 11:00 - 22:00 금 11:00 - 22:00 토 11:00 - 22:00 일 11:00 - 22:00,"단체 이용 가능, 포장, 배달, 예약, 주차",4.58,2136,505,부드럽고 싱싱한 보쌈과 맛있는 김치 반찬,2025-04-11 01:08:20
1737124865,1150052000,윤가네 역전오리 마곡발산점,오리요리,서울 강서구 강서로56길 24 1층,"매일 11:00 - 22:00, 21:30 라스트오더","단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 배달, 예약, 주차",N/A,2032,1231,맛있는 음식과 푸짐한 양의 만남,2025-04-11 01:08:19
11687067,1150052000,등촌 최월선칼국수,"칼국수,만두",서울 강서구 화곡로64길 68,"월 11:30 - 21:30, 15:00 - 16:00 브레이크타임 화 11:30 - 21:30, 15:00 - 16:00 브레이크타임 수 11:30 - 21:30, 15:00 - 16:00 브레이크타임 목 11:30 - 21:30, 15:00 - 16:00 브레이크타임 금 11:30 - 21:30, 15:00 - 16:00 브레이크타임 토 11:30 - 21:30, 16:00 - 17:00 브레이크타임 일 11:30 - 21:30, 16:00 - 17:00 브레이크타임",주차,4.44,3803,1971,서울시 선정 오래가게,2025-04-11 01:09:01
19748262,1150052000,고양이똥,브런치,서울 강서구 공항대로59가길 13,월 11:00 - 21:00 화 11:00 - 21:00 수 11:00 - 21:00 목 11:00 - 21:00 금 11:00 - 21:00 토 11:00 - 21:00 일 11:00 - 21:00,"예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 단체 이용 가능, 주차",N/A,1327,1199,다양한 맛있는 메뉴와 좋은 분위기의 공간,2025-04-11 01:09:01
1227293458,1150052000,편편집 발산역점,샤브샤브,서울 강서구 강서로54길 14 2층,"매일 11:00 - 22:00, 21:00 라스트오더","단체 이용 가능, 예약, 남/녀 화장실 구분, 대기공간, 주차",N/A,540,226,N/A,2025-04-11 01:09:01
299399968,1150052000,삼정집,소고기구이,서울 강서구 강서로56길 92 주영빌딩,"월 11:00 - 22:00, 21:10 라스트오더 화 11:00 - 22:00, 21:10 라스트오더 수 11:00 - 22:00, 21:10 라스트오더 목 11:00 - 22:00, 21:10 라스트오더 금 11:00 - 22:00, 21:10 라스트오더 토 11:00 - 22:00, 21:10 라스트오더 일 12:00 - 22:00, 21:10 라스트오더","예약, 포장, 무선 인터넷, 단체 이용 가능, 주차",4.35,745,450,맛있는 고기와 풍성한 반찬의 조화,2025-04-11 01:09:01
1940781530,1150052000,상무초밥 등촌점,"초밥,롤","서울 강서구 공항대로 525 1층 102-1호, 102-2호","월 11:00 - 21:30, 21:00 라스트오더 화 11:00 - 21:30, 21:00 라스트오더 수 11:00 - 21:30, 21:00 라스트오더 목 11:00 - 21:30, 21:00 라스트오더 금 11:00 - 21:30, 21:00 라스트오더 토 11:00 - 21:30, 21:00 라스트오더 일 11:00 - 21:30, 21:00 라스트오더","단체 이용 가능, 포장, 배달, 대기공간, 유아의자, 간편결제",N/A,5385,1231,식약처 인증 위생등급 우수 음식점,2025-04-11 01:09:42
1550654477,1150052000,청기와타운 발산마곡점,"육류,고기요리",서울 강서구 공항대로 291 2층 201~204호,"월 16:00 - 22:00, 21:00 라스트오더 화 16:00 - 22:00, 21:00 라스트오더 수 16:00 - 22:00, 21:00 라스트오더 목 16:00 - 22:00, 21:00 라스트오더 금 16:00 - 22:00, 21:00 라스트오더 토 11:30 - 22:00, 21:00 라스트오더 일 11:30 - 22:00, 21:00 라스트오더","단체 이용 가능, 포장, 무선 인터넷, 예약, 남/녀 화장실 구분, 주차",N/A,1944,530,농림축산식품부 제공안심식당,2025-04-11 01:09:42
