place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1404644688,1129066000,오르다 피자 길음점,피자,서울 성북구 길음로 33 상가 에이동 지2층 7호 오르다피자,매일 11:00 - 23:00,주차,N/A,145,53,맛있는 소스와 치즈 피자의 환상 조합,2025-04-11 13:13:07
1113640003,1129066000,37.5 시그니처 미아점,브런치,서울 성북구 동소문로43가길 35 성진교회 B103호,"월 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더 화 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더 수 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더 목 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더 금 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더 토 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더 일 09:30 - 21:00, 16:00 - 17:00 브레이크타임, 19:50 라스트오더","포장, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 유아의자, 대기공간, 배달, 예약, 주차",N/A,2956,84,N/A,2025-04-11 13:13:07
38276393,1129066000,1976 비스트로,양식,서울 성북구 도봉로 1 1976 비스트로,"월 09:00 - 22:00, 20:50 라스트오더 화 09:00 - 22:00, 20:50 라스트오더 수 09:00 - 22:00, 20:50 라스트오더 목 09:00 - 22:00, 20:50 라스트오더 금 09:00 - 22:00, 20:50 라스트오더 토 09:00 - 22:00, 20:50 라스트오더 일 정기휴무 (매주 일요일)","단체 이용 가능, 무선 인터넷, 포장, 배달, 남/녀 화장실 구분, 예약, 유아의자, 간편결제, 주차, 발렛파킹",N/A,3848,282,풍성한 양과 맛있는 음식의 만남,2025-04-11 13:13:07
1749690177,1129066000,해탄 미아사거리점,한식,서울 성북구 도봉로 29 2층,매일 11:00 - 22:00,"단체 이용 가능, 포장, 유아의자, 예약, 무선 인터넷, 남/녀 화장실 구분",N/A,501,117,맛있는 오징어와 푸짐한 양의 환상 조합,2025-04-11 13:13:08
1123571212,1129066000,족발야시장&무청감자탕 길음뉴타운점,"족발,보쌈",서울 성북구 길음로 11 B66호,"매일 11:00 - 23:00, 22:30 라스트오더","단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 대기공간, 주차",N/A,669,20,N/A,2025-04-11 13:13:47
1992039476,1129066000,길음 모소리,"육류,고기요리",서울 성북구 삼양로 13 1층,"매일 17:00 - 23:00, 22:30 라스트오더","무선 인터넷, 예약, 포장",N/A,3367,379,맛있는 음식과 매력적인 메뉴의 향연,2025-04-11 13:13:49
1185891255,1129066000,한술식당 길음본점,덮밥,서울 성북구 삼양로 15-2 1층,"매일 11:00 - 21:30, 15:00 - 17:00 브레이크타임","포장, 배달, 무선 인터넷, 간편결제",4.9,2928,735,친절한 서비스와 맛있는 음식의 조화,2025-04-11 13:13:49
1910175007,1129066000,맛찬들왕소금구이 길음점,"육류,고기요리","서울 성북구 길음로 11 107, 108, 112, 113, 114, 115호","매일 11:00 - 23:00, 22:00 라스트오더","단체 이용 가능, 배달, 포장, 유아의자, 무선 인터넷, 남/녀 화장실 구분, 주차",N/A,1744,135,N/A,2025-04-11 13:13:49
1645892774,1129066000,스시로 미아점,"초밥,롤",서울 성북구 동소문로 315 현대백화점 9층,"매일 10:30 - 21:00, 20:30 라스트오더","주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",4.27,1091,227,식약처 인증 위생등급 우수 음식점,2025-04-11 13:14:29
1376680231,1129066000,소통애 길음점,"육류,고기요리","서울 성북구 길음로13길 22 두산위브상가 101, 102호","월 14:00 - 23:00, 22:30 라스트오더 화 14:00 - 23:00, 22:30 라스트오더 수 14:00 - 23:00, 22:30 라스트오더 목 14:00 - 23:00, 22:30 라스트오더 금 14:00 - 23:00, 22:30 라스트오더 토 13:00 - 23:00, 22:30 라스트오더 일 13:00 - 23:00, 22:30 라스트오더","단체 이용 가능, 배달, 포장, 예약, 무선 인터넷, 유아의자, 남/녀 화장실 구분, 반려동물 동반, 주차",N/A,245,19,맛있는 양념소갈비살과 풍성한 밑반찬의 조화,2025-04-11 13:14:30
