place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1254212552,1144058500,소울한우 마포역본점,소고기구이,서울 마포구 삼개로 16 신관 1층,"월 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 화 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 수 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 목 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 금 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 토 11:30 - 22:00, 21:00 라스트오더 일 정기휴무 (매주 일요일)","단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 주차",N/A,1271,723,식약처 인증 위생등급 매우우수 음식점,2025-04-11 07:08:07
13161007,1144058500,소문난쭈꾸미,주꾸미요리,서울 마포구 새창로2길 15,매일 11:00 - 22:00,단체 이용 가능,4.23,673,274,신선한 쭈꾸미와 맛있는 음식의 향연,2025-04-11 07:08:09
1517993013,1144058500,다가생구이 서울본점,돼지고기구이,서울 마포구 새창로4길 16-10 1층,"월 12:00 - 24:00, 15:00 - 17:00 브레이크타임, 22:30 라스트오더 화 12:00 - 24:00, 15:00 - 17:00 브레이크타임, 22:30 라스트오더 수 12:00 - 24:00, 15:00 - 17:00 브레이크타임, 22:30 라스트오더 목 12:00 - 24:00, 15:00 - 17:00 브레이크타임, 22:30 라스트오더 금 12:00 - 24:00, 15:00 - 17:00 브레이크타임, 22:30 라스트오더 토 12:00 - 24:00, 22:30 라스트오더 일 12:00 - 24:00, 22:30 라스트오더","단체 이용 가능, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분",N/A,1320,840,맛있는 고기와 다양한 메뉴의 향연,2025-04-11 07:08:09
33331941,1144058500,곱 마포직영점,"곱창,막창,양",서울 마포구 도화길 31-1,"월 16:00 - 23:30, 22:50 라스트오더 화 16:00 - 23:30, 22:50 라스트오더 수 16:00 - 23:30, 22:50 라스트오더 목 16:00 - 23:30, 22:50 라스트오더 금 16:00 - 23:30, 22:50 라스트오더 토 16:00 - 23:30, 22:50 라스트오더 일 15:00 - 23:00, 22:20 라스트오더","단체 이용 가능, 남/녀 화장실 구분, 주차",4.46,7043,2854,맛있는 곱창과 푸짐한 양의 만남,2025-04-11 07:08:11
1375123607,1144058500,우시장국밥 마포역 본점,한식,서울 마포구 삼개로 15-10 1층,"월 10:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 화 10:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 수 10:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 목 10:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 금 10:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 토 10:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:30 라스트오더 일 정기휴무 (매주 일요일)","포장, 단체 이용 가능, 무선 인터넷, 대기공간, 예약, 주차",N/A,438,52,고기 많은 국밥과 소주 안주는 환상 조합,2025-04-11 07:09:22
35816149,1144058500,왕가밀,"족발,보쌈",서울 마포구 도화길 24-1,월 10:00 - 06:00 화 10:00 - 06:00 수 10:00 - 06:00 목 10:00 - 06:00 금 10:00 - 06:00 토 10:00 - 06:00 일 정기휴무 (매주 일요일),"단체 이용 가능, 예약, 포장, 남/녀 화장실 구분",4.36,755,235,맛있는 족발과 깔끔한 국물의 만남,2025-04-11 07:10:00
838373890,1144058500,어부의딸쭈꾸미숯불구이,야식,서울 마포구 도화길 50 어부의 딸,매일 14:00 - 02:00,"예약, 포장",4.44,226,122,맛있는 닭발과 꼼장어의 향연,2025-04-11 07:09:55
1791385995,1144058500,일류곱창 마포공덕본점,"곱창,막창,양",서울 마포구 새창로 26 2층,"매일 16:30 - 23:00, 22:30 라스트오더","남/녀 화장실 구분, 무선 인터넷, 예약, 유아의자",N/A,286,165,맛있는 곱창과 다양한 메뉴의 향연,2025-04-11 07:09:58
1190007175,1144058500,도화곱창,"곱창,막창,양",서울 마포구 새창로2길 13 1층,월 11:30 - 23:00 화 11:30 - 23:00 수 11:30 - 23:00 목 11:30 - 01:00 금 11:30 - 02:00 토 13:00 - 02:00 일 13:00 - 22:00,"단체 이용 가능, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분",4.53,5265,2470,맛있는 곱창과 신선한 칼칼한 맛,2025-04-11 07:10:39
11824283,1144058500,장수갈매기 본점,"육류,고기요리",서울 마포구 도화길 46,월 10:30 - 23:30 화 10:30 - 23:30 수 10:30 - 23:30 목 10:30 - 23:30 금 10:30 - 23:30 토 10:30 - 23:30 일 10:30 - 23:00,"예약, 남/녀 화장실 구분, 단체 이용 가능",4.43,1663,774,농림축산식품부 제공안심식당,2025-04-11 07:11:37
