place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
37683705,1150060300,맛찬들왕소금구이 발산역점,"육류,고기요리",서울 강서구 강서로 375-7,매일 11:30 - 22:30,"예약, 단체 이용 가능, 주차, 발렛파킹, 남/녀 화장실 구분",4.4,1631,1023,N/A,2025-04-11 03:09:42
1727757511,1150060300,수산마켓 마곡본점,생선회,"서울 강서구 마곡중앙4로 18 그랑트윈타워 B동 1층 116,117호","월 11:00 - 23:30, 22:30 라스트오더 화 11:00 - 23:30, 22:30 라스트오더 수 11:00 - 23:30, 22:30 라스트오더 목 11:00 - 23:30, 22:30 라스트오더 금 11:00 - 23:30, 22:30 라스트오더 토 11:00 - 23:30, 22:30 라스트오더 일 정기휴무 (매주 일요일)","단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 주차",4.57,524,99,농림축산식품부 제공안심식당,2025-04-11 03:09:42
1722695185,1150060300,봉이밥 마곡본점,한식,"서울 강서구 마곡중앙로 171 프라이빗타워2차 1층 103,104호","월 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 14:30, 20:30 라스트오더 화 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 14:30, 20:30 라스트오더 수 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 14:30, 20:30 라스트오더 목 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 14:30, 20:30 라스트오더 금 11:00 - 21:00, 15:00 - 17:00 브레이크타임, 14:30, 20:30 라스트오더 토 11:00 - 21:00, 16:00 - 17:00 브레이크타임, 15:30, 20:30 라스트오더 일 11:00 - 21:00, 16:00 - 17:00 브레이크타임, 15:30, 20:30 라스트오더","포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 단체 이용 가능, 간편결제, 주차",4.47,3693,2379,알찬 반찬과 푸짐한 양의 즐거움,2025-04-11 03:09:42
1377997196,1150060300,청도미나리식당 마곡나루역점,한식,"서울 강서구 마곡중앙로 161-11 A동 1층 113, 114호","월 11:30 - 22:30, 22:00 라스트오더 화 11:30 - 22:30, 22:00 라스트오더 수 11:30 - 22:30, 22:00 라스트오더 목 11:30 - 22:30, 22:00 라스트오더 금 11:30 - 22:30, 22:00 라스트오더 토 12:00 - 22:30, 22:00 라스트오더 일 12:00 - 22:30, 22:00 라스트오더","단체 이용 가능, 무선 인터넷, 주차",N/A,384,894,풍성한 미나리와 맛있는 볶음밥의 조화,2025-04-11 03:09:42
1841601998,1150060300,마가렛 Marguerite,이탈리아음식,서울 강서구 마곡중앙6로 10 1층 115호 마곡역센트럴푸르지오시티,"월 정기휴무 (매주 월요일) 화 정기휴무 (매주 화요일) 수 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00, 20:30 라스트오더 목 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00, 20:30 라스트오더 금 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00, 20:30 라스트오더 토 11:30 - 21:30, 16:00 - 17:00 브레이크타임, 15:00, 20:30 라스트오더 일 11:30 - 21:30, 16:00 - 17:00 브레이크타임, 15:00, 20:30 라스트오더","포장, 예약, 무선 인터넷, 단체 이용 가능, 반려동물 동반, 유아의자, 남/녀 화장실 구분, 간편결제, 주차",N/A,403,305,다양한 맛과 이탈리안 요리의 향연,2025-04-11 03:10:22
18405940,1150060300,광주똑순이아구찜,"아귀찜,해물찜",서울 강서구 강서로 375-8 1층,"월 정기휴무 (매주 월요일) 화 11:00 - 22:00, 15:30 - 17:00 브레이크타임, 14:30, 21:00 라스트오더 수 11:00 - 22:00, 15:30 - 17:00 브레이크타임, 14:30, 21:00 라스트오더 목 11:00 - 22:00, 15:30 - 17:00 브레이크타임, 14:30, 21:00 라스트오더 금 11:00 - 22:00, 15:30 - 17:00 브레이크타임, 14:30, 21:00 라스트오더 토 11:00 - 22:00, 21:00 라스트오더 일 11:00 - 22:00, 21:00 라스트오더","포장, 남/녀 화장실 구분, 무선 인터넷, 배달, 단체 이용 가능, 예약, 주차",4.36,2328,1311,싱싱한 아구찜의 풍부한 양념이 매력,2025-04-11 03:10:23
1533244797,1150060300,옥소반 마곡본점,샤브샤브,"서울 강서구 마곡중앙6로 45 1층 123호, 124호","월 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 화 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 수 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 목 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 금 11:00 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 토 11:00 - 22:00, 21:00 라스트오더 일 11:00 - 22:00, 21:00 라스트오더",주차,4.59,5450,5313,N/A,2025-04-11 03:10:22
1545768679,1150060300,주도락 마곡발산점,요리주점,서울 강서구 마곡중앙6로 85 2층 202호,"월 11:30 - 01:00, 00:00 라스트오더 화 11:30 - 01:00, 00:00 라스트오더 수 11:30 - 02:00, 01:00 라스트오더 목 11:30 - 02:00, 01:00 라스트오더 금 11:30 - 03:00, 02:00 라스트오더 토 12:00 - 03:00, 02:00 라스트오더 일 12:00 - 24:00, 23:00 라스트오더","단체 이용 가능, 예약, 남/녀 화장실 구분, 주차",N/A,501,210,유린기의 바삭한 식감,2025-04-11 03:10:23
1583787993,1150060300,신김치생도야지 마곡본점,"육류,고기요리",서울 강서구 공항대로 247 C동126호,"월 15:30 - 02:00, 01:30 라스트오더 화 15:30 - 02:00, 01:30 라스트오더 수 15:30 - 02:00, 01:30 라스트오더 목 15:30 - 02:00, 01:30 라스트오더 금 15:30 - 02:00, 01:30 라스트오더 토 15:30 - 02:00, 01:30 라스트오더 일 15:30 - 02:00, 01:30 라스트오더","단체 이용 가능, 반려동물 동반, 남/녀 화장실 구분, 무선 인터넷, 예약, 주차",N/A,636,1651,깔끔한 매장에서 즐기는 맛있는 고기,2025-04-11 03:11:01
1159565443,1150060300,단풍 마곡본점,돼지고기구이,서울 강서구 공항대로 247 C동 123호 1층 단풍,"월 16:00 - 23:00, 22:30 라스트오더 화 16:00 - 23:00, 22:30 라스트오더 수 16:00 - 23:00, 22:30 라스트오더 목 16:00 - 23:00, 22:30 라스트오더 금 16:00 - 23:00, 22:30 라스트오더 토 12:00 - 23:00, 22:30 라스트오더 일 12:00 - 23:00, 22:30 라스트오더","단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 간편결제, 주차",N/A,1010,1607,부드럽고 맛있는 목살의 매력,2025-04-11 03:11:03
