place_id,adm_dong_code,name,category,address,opening_hours,services,naver_rating,visitor_review_count,blog_review_count,badges,crawled_at
1715333409,1144060000,정정,"딤섬,중식만두",서울 마포구 백범로24길 27,"월 11:00 - 21:00, 15:00 - 17:00 브레이크타임 화 11:00 - 21:00, 15:00 - 17:00 브레이크타임 수 11:00 - 21:00, 15:00 - 17:00 브레이크타임 목 11:00 - 21:00, 15:00 - 17:00 브레이크타임 금 11:00 - 21:00, 15:00 - 17:00 브레이크타임 토 11:30 - 21:00, 15:30 - 17:30 브레이크타임 일 11:30 - 21:00, 15:30 - 17:30 브레이크타임","주차, 무선 인터넷, 남/녀 화장실 구분, 포장, 배달",N/A,1660,990,맛있는 우육면과 다양한 음식의 향연,2025-04-11 07:42:54
1843949387,1144060000,디어모먼트,브런치,서울 마포구 대흥로 80-34 2층,"월 11:00 - 22:00, 21:30 라스트오더 화 11:00 - 22:00, 21:30 라스트오더 수 정기휴무 (매주 수요일) 목 11:00 - 22:00, 21:30 라스트오더 토 11:00 - 22:00, 21:30 라스트오더 일 11:00 - 22:00, 21:30 라스트오더","무선 인터넷, 예약, 단체 이용 가능, 포장",N/A,234,419,아름다운 인테리어와 좋은 뷰가 어우러진 공간,2025-04-11 07:42:56
1648877157,1144060000,오르노 마포본점,양식,"서울 마포구 백범로20길 26 1층, 2층","월 11:00 - 23:00, 22:00 라스트오더 화 11:00 - 23:00, 22:00 라스트오더 수 11:00 - 23:00, 22:00 라스트오더 목 11:00 - 23:00, 22:00 라스트오더 금 11:00 - 23:00, 22:00 라스트오더 토 10:00 - 23:00, 22:00 라스트오더 일 10:00 - 23:00, 22:00 라스트오더","단체 이용 가능, 포장, 배달, 예약, 반려동물 동반, 무선 인터넷, 유아의자, 남/녀 화장실 구분, 간편결제",N/A,744,220,맛있는 화덕 피자와 치즈의 만남,2025-04-11 07:42:55
32595609,1144060000,조선초가한끼 마포점,한식,서울 마포구 독막로 288 대흥 세양아파트 상가 1층,"월 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더 화 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더 수 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더 목 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더 금 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더 토 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더 일 11:30 - 21:30, 15:00 - 17:00 브레이크타임, 14:00 라스트오더","예약, 단체 이용 가능, 주차",4.52,1263,4750,맛있는 음식과 푸짐한 세트 메뉴의 조화,2025-04-11 07:42:57
1190375718,1144060000,파사주,프랑스음식,서울 마포구 백범로20길 24-5 1층,"월 11:30 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 화 11:30 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 수 11:30 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 목 11:30 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 금 11:30 - 22:00, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 토 11:00 - 22:00, 15:00 - 16:30 브레이크타임, 21:00 라스트오더 일 11:00 - 22:00, 21:00 라스트오더","무선 인터넷, 예약",4.56,354,544,다양한 맛과 맛있는 음식의 하모니,2025-04-11 07:44:27
18770890,1144060000,신촌즉석생우동,"우동,소바",서울 마포구 대흥로 38,"월 11:00 - 20:30, 14:30 - 17:00 브레이크타임, 14:00, 20:00 라스트오더 화 11:00 - 20:30, 14:30 - 17:00 브레이크타임, 14:00, 20:00 라스트오더 수 11:00 - 20:30, 14:30 - 17:00 브레이크타임, 14:00, 20:00 라스트오더 목 11:00 - 20:30, 14:30 - 17:00 브레이크타임, 14:00, 20:00 라스트오더 금 11:00 - 20:30, 14:30 - 17:00 브레이크타임, 14:00, 20:00 라스트오더 토 11:00 - 20:30, 14:30 - 17:00 브레이크타임, 14:00, 20:00 라스트오더 일 정기휴무 (매주 일요일)",포장,4.45,1224,326,부드러운 면발과 칼칼한 국물이 매력,2025-04-11 07:45:02
18770398,1144060000,원조기사님분식,종합분식,서울 마포구 대흥로 98,"매일 10:00 - 03:00, 14:30 - 18:00 브레이크타임",N/A,4.35,323,123,풍성한 양과 맛있는 메뉴로 행복한 식사,2025-04-11 07:45:01
1527200135,1144060000,정각,양식,서울 마포구 백범로20길 28 1층,"월 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 화 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 수 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 목 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 금 11:30 - 22:30, 15:00 - 17:00 브레이크타임, 21:00 라스트오더 토 11:30 - 22:30, 21:00 라스트오더 일 11:30 - 22:30, 21:00 라스트오더","단체 이용 가능, 무선 인터넷, 예약, 남/녀 화장실 구분, 유아의자",N/A,780,890,다양한 맛 메뉴와 친절한 서비스의 만남,2025-04-11 07:44:57
1856528068,1144060000,팔도국밥 육수당 이대역점,국밥,서울 마포구 신촌로 182,"월 10:00 - 22:00, 15:00 - 16:30 브레이크타임 화 10:00 - 22:00, 15:00 - 16:30 브레이크타임 수 10:00 - 22:00, 15:00 - 16:30 브레이크타임 목 10:00 - 22:00, 15:00 - 16:30 브레이크타임 금 10:00 - 22:00, 15:00 - 16:30 브레이크타임 토 10:00 - 22:00, 15:00 - 16:30 브레이크타임 일 10:00 - 22:00, 15:00 - 16:30 브레이크타임","무선 인터넷, 포장",4.34,1713,54,N/A,2025-04-11 07:45:58
1346691622,1144060000,앤티도트,바(BAR),서울 마포구 대흥로 80-15 2층,"월 18:00 - 01:00, 00:30 라스트오더 화 18:00 - 01:00, 00:30 라스트오더 수 18:00 - 01:00, 00:30 라스트오더 목 18:00 - 01:00, 00:30 라스트오더 금 18:00 - 02:00, 01:30 라스트오더 토 18:00 - 02:00, 01:30 라스트오더 일 18:00 - 01:00, 00:30 라스트오더","반려동물 동반, 예약, 무선 인터넷, 단체 이용 가능, 간편결제",4.98,438,249,특별한 칵테일 메뉴의 풍미,2025-04-11 07:46:24
