place_id,nickname,content,date,situations,keywords,review_count,visit_count
36893222,깜찌기구이,여기 탕수육은 정말 맛있어요!,2025-04-10,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 지인・동료",음식이 맛있어요,532,1
36893222,서영정파,옛날의 그 범가 느낌이 안 나서 약간 아쉬움이,2025-04-05,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 가족모임, 연인・배우자, 아이",친절해요,855,2
36893222,허윤호 수학학원,새우마늘 볶음밥. 정말 맛있습니다요~,2025-03-30,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 혼자",음식이 맛있어요,55,2
36893222,우기욱11,가게 분위기도 좋고 청결해서 좋습니다메뉴도 기본 메뉴뿐만 아니라 다양해서 좋아요고추 짜장은 느끼하지 않고 맛있는 매운짜장 느낌에마늘 탕수육은 제발 드셔보세요 강추입니다!!친절하셔서 기분 좋게 먹고 갑니다,2025-03-30,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 연인・배우자",친절해요,14,1
36893222,어쩌다가4567,좋아요!,2025-03-15,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,779,1
36893222,쉬니이모,친구랑 오랜만에 저녁에 방문했는데 역시 사람 많고 광나루맛집 다워요!!!ㅎㅎㅎ찹쌀탕수육 진짜 너무 맛있고 짬뽕밥은 꼭 드셔야합니다.......!꼬량주 한병만 마시려다 두병마셨어요 ㅋㅋ,2025-03-12,점심에 방문,음식이 맛있어요,147,1
36893222,희랑이용,몸이 안좋아서 보양으로 먹었어요! 뜨끈하니 해물도 많이 들어서 너무 좋네요 몸이 따뜻해졌어요,2025-03-12,점심에 방문,음식이 맛있어요,354,1
36893222,younik,"광나루역에서 중식당을 찾으신다면 범가 완전 강력추천하고 싶어요:) 솔직히 너무 맛있고, 가성비도 좋구요! 특히 마늘후레이크 탕수육 언제먹어도 맛있는 최고의 탕수육입니다!! 진짜 맛있으니까 중식 땡기면 범가! 후회없으실거에요!",2025-03-07,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 가족모임, 부모님",음식이 맛있어요,24,1
36893222,먹동생,안녕하세요 먹동생입니다중식당 범가를 다녀왔습니다 해물짬뽕과 새우볶음밥 그리고 시그니처메뉴인 마늘후레이크찹살탕수육을 먹었습니다탕수육은 여태 먹어본 탕수육중에 최고가 아닌가 하는 생각이듭니다 찹살탕수육에 마늘후레이크가 올려져 있는데 색다른 맛이 느껴져서 너무 놀라기도 했고 신기했는데요 너무 맛있었어요 짬뽕엔 해물도 가득 들어있구요 볶음밥도 너무 맛있게 먹었습니다 특히 이곳에 오시면 탕수육은 필수로 주문해서 드셔보세요,2025-03-06,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,731,1
36893222,wo****,범가 두 번째 방문인데 역시 맛있네요! 마늘푸레이크 찹쌀탕수육은 진짜 바삭함의 끝판왕...  겉바속촉에 고소한 마늘향까지 더해져서 안 먹으면 후회할 메뉴예요. 얼큰해물짬뽕도 해물 듬뿍 들어있고 곱빼기 시키니까 두 그릇으로 나눠주셔서 남친이랑 같이 먹기 좋았어요. 진짜 신기한 건 음식이 나올 때마다 바로바로 조리해서 그런지 너무 신선하고 맛있다는 점! 화교 쉐프님의 내공이 느껴져요. 혼밥하기도 좋고 데이트하기도 좋은 곳이니 광나루 근처 가시면 꼭 들러보세요. 다음엔 새우마늘볶음밥 도전해봐야겠어요.,2025-03-06,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,341,2
36893222,Sop choi,이날은 간이 좀 쌔서 아쉬웠지만 맛은 있었음,2025-03-05,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,1436,3
36893222,빙54,너무너무 맛있어요 ㅎㅎ또 방문할께요!,2025-03-02,"점심에 방문, 예약 후 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,40,1
36893222,쿵쿵86,리뷰 쓸 생각이 아니라서 그냥 찍어서 사진은 좀 그렇네요~ 맛은  오~~~마늘후레이크 탕수육 독특하니 손이 자꾸가요 맛있어요~ 볶음밥도 맛있어요  다른곳과는 틀려요~ 맛이 녹진~~하다해야하나 ㅋ매운버섯튀김은... 전 솔직히 so so 용~ 특이하긴하지만... 대체적으로 맛있어요~~ 담엔 다른것도 먹어보고 싶네요~~ 엄지척 👍 해드립니다~~~,2025-03-01,"점심에 방문, 예약 없이 이용, 대기 시간 10분 이내, 일상, 연인・배우자, 아이",음식이 맛있어요,12,1
36893222,che****,"생일인 친구랑 짜장면 데이트하러 간 날~짜장면도 맛있고,특히 마늘 후레이크가 올라간 탕수육은 독특하고 맛있었어요~",2025-02-25,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",혼밥하기 좋아요,28,1
36893222,밥먹는햄토리,광나루역 중식맛집 범가! 마늘탕수육이 별미이고 짬뽕이 인생짬뽕입니다. 이미 유명해서 손님들이 진짜 많구요 3대가 이어져서 내려오는 찐맛집입니다.  가족단위로 오시는분들도 인근 직장인도 많았고 양도 맛도 정말 맛있어요. 주차도 가능하니 인근 가실때 들러보세요!!,2025-02-21,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 연인・배우자, 아이",음식이 맛있어요,254,1
36893222,dha****,"광진구에서 맛집을 찾는다면 무조건 ""범가""입니다🙆🏻이곳에서만 먹을 수 있는 마늘 후레이크 찹쌀탕수육✔️찹쌀탕수육이라 바삭 쫄깃함은 기본이고 두툼한 고기는 부드러우면서 씹는 맛도 좋은데 마늘 플레이크가 고소함과 식감을 더해줍니다🫶🏻👍🏻💯짬뽕도 굉장히 맛있어요감칠맛 좋은 녹진한 국물이 목을 사악 감싸는 느낌이 굿밥 말아 먹지 않는 이상 국물은 잘 안 먹는데 그릇째 들고 마신 건 처음입니다💯😋새우볶음밥은 기름지지 않고 고슬고슬 볶아져서 너무 맛있어요짜장 소스는 달거나 짜지 않고 풍미가 진해서 담백하고 고소한 볶음밥과 너무 잘 어울려요🫶🏻삭삭 비벼서 코 박고 먹었네요💯💯",2025-02-09,"저녁에 방문, 예약 후 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,588,1
36893222,ffoy,광장중학교 인근 맛나는 중국집!시그니처 고추짜장면이 깔끔하게 알싸함!마늘후레이크 찹쌀탕숙육이 맛남!,2025-02-08,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장",음식이 맛있어요,1735,1
36893222,khb****,볶음밥 맛있어요 재방문 합니다,2025-02-08,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,1404,1
36893222,joeee,범가 마늘찹쌀탕수육 진짜 너무 맛있어용쫀득하고 바삭하니 최고오!!짬뽕이랑 짜장면도 쏘쏘 ㅎㅎ,2025-01-22,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",인테리어가 멋져요,100,1
36893222,레슬뤼,대표메뉴로 되어있는 여기만의 시그니처메뉴 찹쌀마늘탕슈육과 대만식가지볶음이 특히 맛있고 그외에 다른 식사메뉴는 맛이 평범한 편입니다. 모임으로 식사 잘하고 왔습니다.,2025-01-22,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,45,1
36893222,heeheeee,양이 정말 푸짐해서 맛있게 잘 먹었습니다~ 탕수육도 꼭 드셔보세요 대표메뉴일만 합니다! 겉바속촉에 소스도 존맛탱이었어요👏👏 자극적이기만 한 음식이 아니어서 더 만족했어요~~,2025-01-20,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 일상, 회식, 가족모임, 연인・배우자, 지인・동료, 부모님",인테리어가 멋져요,213,1
36893222,고래6319,맛있어요,2025-01-19,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,634,1
36893222,Park463,맛있어요!,2025-01-17,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,668,1
36893222,lovely M,.소문만 듣던 마늘탕수육을 영접하는 날이였습니다 ~!!꼭 드세요ㅎㅎ 쫀득한식감이 마늘후레이크와 어우러져 진짜맛있게 먹었네유ㅎ 짜장면과 볶음밥도 기대이상👍넘 맛있게 잘먹었습니다 👏👏🫰🫰,2025-01-16,"저녁에 방문, 예약 후 이용, 대기 시간 10분 이내, 가족모임, 연인・배우자",음식이 맛있어요,154,1
36893222,Sop choi,짬뽕에 놀랐어요!!! 안에 너무 실하게 오징어가 많이 들어서 깜짝 놀랐을 정도 먹어도 먹어도 오징어가 계속 나와서 넘 좋은 ~~ 냉동 아니라 좋더라구여 !!! 딴건 뭐 다 맛있어요,2025-01-12,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 연인・배우자, 친구",음식이 맛있어요,1436,2
36893222,나는 스티브다,<스티브 추천>3인 추천 메뉴-쟁반짜장2인분 + 마늘후레이크 탕수육 중(소 없어요 ㅠㅠ) 2명이서 방문해서. 위에 추천 메뉴 먹었는데… 양이 넘 많더라고요 ㅎㅎㅎ3인이 드시고. 필요하면 짬뽕 정도 추가 하시면 될꺼같아요.  ㅎㅎ쟁반짜장이 상당히 깔끔하니 맛이 좋아요. 탕수육이 쫀득하니 색다른 맛인데.  고기와 튀김옷 비율이 많이 아쉽네요   쫀득해서 그냥 먹는데.  단면을 잘라보니. 개인적으로는 고기가 많이 부족해요 ㅠㅠ직원분들은 좀은 매장에서 최선을 다해주시네요. 생수 대신 주시는 시원한 자스민차가 아주 일품이에요,2025-01-11,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 아이",음식이 맛있어요,834,3
36893222,태산51,맛있어요,2025-01-09,"점심에 방문, 예약 없이 이용, 일상, 아이",음식이 맛있어요,727,6
36893222,KMM0103,친구랑 광나루역에서 만나서 뭘먹을까 하다  범가가게 되었어요근데  탕수욕 짬뽕시켜서  넘 맛있게 먹었습니다직원분들께서도 넘친절하게 해 주셔서기분 넘 좋았습니다네이버 쿠폰 10프로 까지 해주시니 ~~담에  또 방문할께요대박나세요~~♡♡♡,2025-01-08,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 친구",음식이 맛있어요,6,2
36893222,그려려니라고,맛집은 이유가 있어요~친절하고 마늘탕슉 백짬뽕 짱 쟁반짜장도 불맛에 또 갈려구요!!,2025-01-08,"점심에 방문, 예약 없이 이용, 대기 시간 30분 이내, 일상, 지인・동료",음식이 맛있어요,284,1
36893222,2ro****,지인이 탕수육 맛집이 있다고 해서 큰 맘 먹고 인천에서 방문했습니다.매장이그렇게 크진 않지만 청결하고 음식맛도 깔끔합니다.다른 중식보다 양이 많고 직원분들도  친절해서 기분 좋았습니다.,2025-01-07,"저녁에 방문, 예약 없이 이용, 대기 시간 10분 이내, 친목, 지인・동료",음식이 맛있어요,6,1
36893222,핑쁘,"카카오지도에 아홉시 반이 영업종료 인거 보고 방문함. 여덟시 이십분쯤 주문함. 주문할때 부터 주방 마감이니까 시킬거 더 없냐고 물어봄. 둘이서 메뉴 세개시켰고요. 음식 나오자마 일하는분들 집에 갈 준비해서 눈치보면서 먹었어요..ㅋ여덟시 오십팔분 되니까 저희 영업종료 라며 나가야 된다고 함 ㅋ 다음지도에 아홉시반 영업종료 보고 왔다니까 그러면 아홉시 반까지 있으세요~~ 하는데..가방이랑 옷 챙기시면서 그런말 하는데 먹겠냐구요ㅋ그러면 처음 주문할때부터 아홉시에 영업종료라고 말해주던가요. 둘이 가서 사십분만에 맥주 두병에 요리 세개 64,000 결제 하고 나왔는데 기분 진짜 별로네요. 리뷰 잘 안쓰는데 응대방식이 정말..ㅋ 배달도 시켜먹던 곳인데 정말 돈아깝네요. 다신안감 ㅋㅋㅋ 장사이렇게 해도 되는구나",2025-01-06,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 연인・배우자",,9,1
36893222,폰슈,맛있어요👍,2025-01-06,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,185,1
36893222,흠2840,여기 오픈할 때 부터 왔던 동네 주민입니다.언제부터인가 홀이 비어있어도 안내해주시는 분은 언제나 불친절합니다.화장실이 더러워도 동네자체가 낙후 되어 있으니 그렇다 치지만언제나 어쩜그리도 기분나쁘게 음식그릇 치울 때나 줄 때 소리를 내는지... 그렇게 할 수 있됴. 문화권이 중국과 다르니까 하지만 정도가 있어요. 직원분들와이파이 제공안돼요. 뭐든 안돼요.이렇게 실망스러울수가요...장사 오픈할 때부터 많이왔는데...그리고 마늘 후레이크 탕수육 고기가 사각으로 바뀌며 가끔 고기냄새나요,2024-12-30,"점심에 방문, 예약 없이 이용, 일상, 친구",,57,1
36893222,설탕열무정쿠키,공연보러 가는길에 광장동 맛집 알아보고 방문한 곳.이미 유명한 곳이였군요.둘이와서 짬뽕 곱배기 시키몀 두 그릇으로 나눠주시더라구요.여기서 하이라이트는 마늘후레이크를 얹은 탕수육.고기냄새도 없고 실해요. 그 동안의 탕수육과는 확실히 차별점이 있네요.맛있게 먹었습니다.,2024-12-29,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 친구",음식이 맛있어요,704,1
