place_id,nickname,content,date,situations,keywords,review_count,visit_count
1760994733,ny****,너무 맛나게 먹었어요 다시 오고 싶어요,2025-04-09,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친구",음식이 맛있어요,154,1
1760994733,posive86,맛나게 잘먹었어요 주방장님 모자에 라따뚜이 재밌어요,2025-04-09,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,1067,1
1760994733,김이슬6122,혼밥하러 와서 즐겁게 식사했어요잘 먹었습니다,2025-04-09,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 혼자",혼밥하기 좋아요,11,3
1760994733,k99****,친구들이랑 왓는데 넘 맛잇고 만들어달라는 음식 바로 만들어쥬셔요👍🏽,2025-04-09,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 일상, 친구",음식이 맛있어요,20,1
1760994733,가든호치민,꼭 와보고 싶었는데 이제야 오네요~요즘같은 경기에 런치세트 구성도 너무 좋고 음식도 맛있어요,2025-04-09,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이",음식이 맛있어요,13,1
1760994733,dkd****,음식이 맛있어요일본품 분위기 ..연인괴 함께 식사를,2025-04-09,"점심에 방문, 대기 시간 바로 입장, 연인・배우자",음식이 맛있어요,13,1
1760994733,하쿠유메,제가 좋아하는 으뜸스시점심특선이 가성비가 좋아서 자주 와요점보엔가와 진짜 크고 맛있어요~!!불맛나는 다양한 메뉴도 많아서 너무 좋아요~주차도 편하고 1시간 무료라서 편하게 잘 먹었어요~,2025-04-07,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,17,1
1760994733,ya7992,맛있게 잘먹었습니다.,2025-04-06,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 아이, 부모님",음식이 맛있어요,42,1
1760994733,신신이,노원구 스시는 무조건 으뜸스시입니다♡메뉴가 다양하게 많아서 회를 안 먹는 친구도 먹을 수 있는 메뉴가 많아요! 주류랑 디저트류까지 있어서 남녀노소 잘 먹을 수 있습니다><올 때마다 만족도 200%에요 ♡!,2025-04-06,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,209,3
1760994733,육합,맛있고 친절하셔서 자주 옵니다 ㅎㅎ,2025-04-06,점심에 방문,음식이 맛있어요,514,3
1760994733,sian92,가족들과 자주 오는 맛있는 초밥집이예요맛있는 메뉴가 많습니다!!!,2025-04-05,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 아이",음식이 맛있어요,42,3
1760994733,sso****,신선한 초밥 너무 맛있어요^^,2025-04-05,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,25,4
1760994733,Hk22,음식맛 좋고 직영에 점심특선 구성도 좋아요~,2025-04-04,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 가족모임, 부모님",음식이 맛있어요,43,1
1760994733,kim****,너무 신선하고 맛있어요,2025-04-03,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자, 친구",음식이 맛있어요,99,2
1760994733,jujule,런치세트 가성비 조아요.초밥에 우동까지 굿입니다,2025-04-03,"점심에 방문, 지인・동료",혼밥하기 좋아요,166,1
1760994733,아나따,대기없이 바로 입장해서 식사 맛있게했어요!!잘 먹고갑니다 😃,2025-04-02,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",혼밥하기 좋아요,28,1
1760994733,똘곰92,와이프랑 방문했는데 음식 퀄리티도 좋고 맛있어요 점심먹으러갔다가 낮술했네요 ㅎㅎ,2025-03-31,"점심에 방문, 예약 없이 이용, 대기 시간 10분 이내, 데이트, 연인・배우자",음식이 맛있어요,19,1
1760994733,누어어아엉,메뉴가 다양하고 맛있어요! 가격도 착해서 부담스럽지 않아요~노원 근처에서 혼밥해야 할 때나 친구랑 같이 와도 좋을 거 같아요~🎶,2025-03-31,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 혼자",친절해요,22,1
1760994733,콩8031,맛잇어요~혼밥하기좋아요,2025-03-31,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 혼자",음식이 맛있어요,87,1
1760994733,niomo,맛있고 친절해요 재방문하고싶네요!,2025-03-31,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,39,1
1760994733,ktp****,연어초밥 소스랑 야채가 신선하고 맛있네요세트A가성비 짱!!우동도 맛있어요~~~,2025-03-31,"점심에 방문, 예약 없이 이용, 연인・배우자",음식이 맛있어요,3,1
1760994733,김이슬6122,혼밥하러도 자주 와요 잘 먹었습니다,2025-03-31,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",혼밥하기 좋아요,11,2
1760994733,쥬우히,기본이 충실한 곳이에요!! 묵은지 광어가 최애랍니당 🤍 노원에서는 제일 맛있는 회전 초밥이에요~~,2025-03-30,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",친절해요,47,1
1760994733,동규태맘,결혼기념일 소중한 으뜸스시와함께^^,2025-03-30,점심에 방문,음식이 맛있어요,17,8
1760994733,hgh0622,맛있어요,2025-03-29,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 연인・배우자",음식이 맛있어요,970,2
1760994733,ruda0111,자주 오는데 올 때마다 초밥도 맛있고 직원분들도 넘 친절해용ㅎㅎ 이 근방 초밥집중 제일 좋은 것 같아요,2025-03-29,"점심에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 부모님",음식이 맛있어요,18,1
