place_id,nickname,content,date,situations,keywords,review_count,visit_count
1599062768,kis****,..,2025-04-10,저녁에 방문,,1791,1
1599062768,lioi20cnjv,맛있고 진짜 친절하시네요,2025-04-03,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 지인・동료",매장이 넓어요,1772,1
1599062768,놈일,1호점보다는 손님이 늦게 차는데도 금세 줄을 선다. 고기 맛이 좋다. 천변에 꽃 필 때 미어터질 듯.,2025-03-30,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,785,1
1599062768,김지원지김먹방,가반항반 추천하고 서비스 조아용🫶,2025-03-28,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",음식이 맛있어요,455,1
1599062768,SE0RI,고기가 너무너무 맛있었어요.. 가반항반먹고 목살시켜 먹었는데 요근래 먹은 고깃집중에 제일 좋았음. 잘먹었습니다.,2025-03-24,저녁에 방문,친절해요,230,1
1599062768,talymu,"이제 뭐 너무 자주와서 후기를 써야하나 싶기도 하지만오늘도 어김없이 다른 고깃집 가볼까? 하다가 결국 돌고 돌아 방목에 오니 후기까지 써야겠더라고요..🫶🏻진짜 가격대비 양, 맛, 질, 서비스 다 좋아서 다른 고깃집을 못 가겠어요...그리고 가끔 사장님(?)인지 오시면 음악 선곡이 진짜 넘 좋아서 대화않고 노래 흥얼거리면서 먹게됩니다.아, 우리 부부만 대화 않고 먹나 싶어 두리번거려보면 다들 대화없이 먹느라 바쁠정도로 진짜 맛있어요😭",2025-03-23,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,40,1
1599062768,전국어디든찾아가는,"📍 성북구 한성대입구역 고기 맛집 '방목' 리뷰✅ 방문 지점: 방목 2호점 (1호점 대기가 많아 이동)✅ 주문 메뉴: 삼겹반 + 목살반 (600g, 39,000원)🍖 맛 & 품질고기 신선하고 두툼, 숯불향이 잘 배어있어 담백한 맛삼겹살은 비계와 살코기 비율이 적당, 목살은 부드럽고 촉촉🏠 매장 분위기 & 서비스노포 느낌이지만 2호점은 1호점보다 넓고 쾌적, 대기 적음직원들 친절, 추가 요청도 빠르게 응대🔥 총평✅ 고기 맛 최고, 가성비 만족, 2호점은 공간 넓고 편안📌 한성대입구역에서 제대로 된 숯불구이를 즐기려면 강추!",2025-02-27,"저녁에 방문, 대기 시간 10분 이내, 데이트, 연인・배우자",고기 질이 좋아요,17,1
1599062768,GRoOVejANg2,,2025-02-24,저녁에 방문,음식이 맛있어요,2449,8
1599062768,최재원9050,"사장님 이 리뷰 보고 계시면 알바생 혼내주십셔1. 응대일단 들어가자마자 직원이 아무도 없었습니다;;뭐지? 하고 들어가니까 알바생 2명이서 주방 쪽에서 놀고있더군요. 뭐 여기까진 그러려니 했는데, 2명이서 왔다고 하니까 귀찮은 티 팍팍 내네요… 솔직히 여기서부터 기분 나빴습니다2. 고기 굽기보통 한 판을 다 굽지 않는 것으로 알고 있습니다.남1 여1 데이트하러 갔는데, 한 번에 그걸 다 구우면 맛도 없어지고 어떻게 다 먹습니까 ?게다가 둘레 쪽은 불도 없는데 굳이 굳이 거기 위에 고기를 올리더군요;; 그냥 또 구우러 오기 귀찮아서 한 번에 다 올리는 게 딱 보였습니다.-방목의 메리트는 2가지라고 생각합니다- 친절함- 고기의 질고기의 질과 맛은 여전하지만 친절함은 최악이었네요",2025-02-03,"밤에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,40,1
1599062768,비히아,고기 구워주셔서 넘 맛있었어요bb,2025-01-24,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 일상, 친구",음식이 맛있어요,1318,1
1599062768,GRoOVejANg2,둘이 먹기에 양이 많은편 ㅎㄷㄷㄷ 항상 맛있게 먹고 옵니다,2025-01-17,저녁에 방문,음식이 맛있어요,2449,7
1599062768,내입맛기록,"동네가 아니다 보니 오랜만에 다시 찾았는데, 여전히 맛있었습니다. 첫 방문했던 지인들도 모두 만족해서 더 기분이 좋았습니다. 된찌는 국물양이 조금만 더 많으면 좋겠다는 생각이 들었어요. 직원분들 모두 친절히 잘 응대해줘서 기분 좋게 먹고 왔습니다.",2024-12-10,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 지인・동료",직접 잘 구워줘요,534,1
1599062768,슈니공주님,직원분들 때문에 다신 가기 싫어졌습니다. 12시까지 영업이길래 10시 반쯤 방문했습니다. 들어갈때부터 11시 라스트 오더라 말씀하시는 여직원분이 장사하기 너무 싫어보이더군요. 둘이서 간단히 먹을거라 상관없어서 알겠다고 하고 앉았는데 고기 구워주시는 남직원분은 엄청 크게 자른 고기라 속이 하나도 안익었는데 다익었다고 주셨고.. 초반에 시킨 공기밥은 나오지도 않아서 한참 후에야 주문 들어간거 맞냐 달라고 하니까 여직원분이 탁 내려놓고 가고;; 라스트오더 전에 추가로 주문한 껍데기 내려놓을때도 여직원분이 상에 있던 그릇들을 확 밀치면서 내려놓으셔서 제 바지로 쏟아지는건 아닌가 무서웠습니다. 어이없게도 기분 많이 불쾌한 상태에서 먹은 껍데기가 삼겹살보다 맛있었네요 1호점은 모르겠지만 2호점은 다신 안갈 생각입니다.,2024-11-26,"밤에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",잡내가 적어요,32,1
1599062768,묭네임드,김치말이국수도 서비스로 주시고 고기 너무 맛있습니다.,2024-11-25,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장",음식이 맛있어요,513,1
1599062768,LORD17,종종 가는곳이지만 갈때마다 맛있게 먹고 기분좋게 나오는곳입니다 고기도 신선하고 반찬들도 구성이 좋아서 고기랑 곁들여먹기 넘좋습니다! 서비스로 주시는 음식도 정말 맛있었습니다!,2024-11-25,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,60,1
1599062768,10****,애들과 먹으러갓는데 고기가 부드러워요김치찌게도 맛잇고 김치국수는 서비스~~,2024-11-24,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 회식, 아이",음식이 맛있어요,1042,1
1599062768,hoonl,고기질이너무좋아요서비스도많이주시고 배터지게먹었습니다👍,2024-11-19,저녁에 방문,음식이 맛있어요,1055,4
1599062768,리조리요,고기가 매우 두꺼워요 ㅎㅎㅎㅎㅎ 맛있게 잘 먹었습니다,2024-11-13,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 일상, 친구",고기 질이 좋아요,264,1
1599062768,아이란29,맛있어서 순삭하느라 고기사진이 없네요최근 먹은 돼지고기중에 진짜 맛나요,2024-11-08,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,874,1
1599062768,yun4885,진 짜 쬰 나 마 싯 어,2024-11-02,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 친구",친절해요,16,1
1599062768,shinnala19,"... 그냥 열어분 가지마세요 ㅡㅡ저만 가게ㅡㅡ광주사람이고 삼친자인데, 친구가 제가 좋아할 것 같다고 해서 과연 전라도 토박이인 절 만족시킬 수 있겠나 싶어서 따라갔어요.우선 .. 저는 야장+소주 조합을 사랑하는 사람인데 사장님 가게 위치 선정 미치셨어요 ?다음 서울 올땐 오픈런해서 꼭 바깥자리 앉아서 바람 맞으면서 항정한입에 소주 목구멍에 털겁니다..그리고 고기. 그냥 .. 말 안할게요 드셔보세요. 웨이팅 있는거 ? 참고 드세요 왜 웨이팅 있는지 육즙 터지자마자 뇌가 끄덕이는 맛.. +김치찌개 는 소주 러버들한테 진심 추천합니다. 뚝배기라서 식지도 않고 계속 따뜻해.. 아 몰라 흥분해서 말이 길었는데 저 왜 광주 살죠 ...",2024-11-02,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 여행, 지인・동료",직접 잘 구워줘요,42,1
1599062768,oo****,가브리살 항정살 반반 먹었어요. 고기도 맛있어요. 김치말이국수 서비스로 주셨어요,2024-10-25,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 나들이, 부모님",음식이 맛있어요,9,1
1599062768,jwnya,목살이 담백 육즙 가득하니 제일 맛있는 것 같아요,2024-10-22,저녁에 방문,음식이 맛있어요,655,1
1599062768,sindy0410,👏,2024-10-12,저녁에 방문,음식이 맛있어요,277,1
1599062768,체리4810,대학생들한테는 가성비굿 .. 다시는 안갈거같아요ㅠㅠ 고기가 맛이 없어요,2024-10-11,"저녁에 방문, 예약 후 이용, 대기 시간 10분 이내",매장이 넓어요,919,1
1599062768,달미LEE,찌개까지 서비스 주셔서 친구랑 맛있게 잘 먹고 갑니다😎,2024-10-07,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 친목, 친구",음식이 맛있어요,184,1
1599062768,bri****,"16시 오픈이라 시간 맞춰 갔더니 앞에 서너팀 정도 미리 와서 기다리고 계셨어요 그래도 매장에 자리가 많아서 바로 입장했습니다. 항정살과 방목살 정말 맛있구요 사이드 소스로 주시는 갈치속젓이 정말 맛나요🤤 된장찌개와 김치말이국수도 먹었는데 정말 맛있습니다! 직원분들께서 직접 구워주셔서 편하고, 또 친절하셔서 야외에서 고기 구워먹는 로망을 실현할 수 있는 최적의 고깃집이여요 나만 알고싶은 맛집이지만 또 식당이 잘되길 바라는 마음에... 리뷰 남겨요,,",2024-10-01,"저녁에 방문, 예약 없이 이용, 대기 시간 바로 입장, 데이트, 연인・배우자",음식이 맛있어요,30,1
1599062768,py****,너무 맛있어요! 푸파하고갑니다,2024-09-14,"저녁에 방문, 예약 후 이용, 대기 시간 10분 이내, 친목, 친구",단체모임 하기 좋아요,132,1
